date,brand,sales,customers,area_sqm,category,sales_per_customer
2030-06-24,J,51830,417,88,Kids,124.29256594724221
2030-06-25,F,57446,107,70,Food,536.8785046728972
2030-06-26,G,110078,127,114,Sports,866.7559055118111
2030-06-27,I,20160,124,64,Living,162.58064516129033
2030-06-28,A,61583,91,181,Luxury,676.7362637362637
2030-06-29,G,38998,471,237,Sports,82.79830148619958
2030-06-30,H,32230,373,110,Sports,86.40750670241287
2030-07-01,C,14076,230,197,Fashion,61.2
2030-07-02,D,74341,82,187,Fashion,906.5975609756098
2030-07-03,J,36085,120,136,Kids,300.7083333333333
2030-07-04,F,60571,105,154,Food,576.8666666666667
2030-07-05,J,19715,154,83,Kids,128.0194805194805
2030-07-06,G,10750,249,173,Sports,43.17269076305221
2030-07-07,D,118931,150,159,Fashion,792.8733333333333
2030-07-08,H,83768,305,225,Sports,274.64918032786886
2030-07-09,E,40903,356,82,Food,114.89606741573034
2030-07-10,A,77489,123,147,Luxury,629.9918699186992
2030-07-11,D,37093,220,280,Fashion,168.60454545454544
2030-07-12,C,96036,426,110,Fashion,225.43661971830986
2030-07-13,I,92954,192,59,Living,484.1354166666667
2030-07-14,H,39314,215,231,Sports,182.85581395348837
2030-07-15,A,53225,448,133,Luxury,118.80580357142857
2030-07-16,F,92985,310,114,Food,299.9516129032258
2030-07-17,I,88014,270,126,Living,325.97777777777776
2030-07-18,G,40179,132,50,Sports,304.3863636363636
2030-07-19,D,117417,231,182,Fashion,508.2987012987013
2030-07-20,A,30338,356,129,Luxury,85.21910112359551
2030-07-21,B,97435,59,64,Luxury,1651.4406779661017
2030-07-22,E,74681,445,290,Food,167.82247191011237
2030-07-23,E,37101,53,77,Food,700.0188679245283
2030-07-24,H,7775,400,272,Sports,19.4375
2030-07-25,F,116497,451,72,Food,258.3082039911308
2030-07-26,H,102183,385,289,Sports,265.4103896103896
2030-07-27,B,50619,341,158,Luxury,148.44281524926686
2030-07-28,C,50838,330,156,Fashion,154.05454545454546
2030-07-29,F,24539,264,194,Food,92.95075757575758
2030-07-30,J,107274,147,162,Kids,729.7551020408164
2030-07-31,C,62124,469,147,Fashion,132.46055437100213
2030-08-01,F,70149,150,190,Food,467.66
2030-08-02,F,31616,58,191,Food,545.1034482758621
2030-08-03,B,84655,110,188,Luxury,769.5909090909091
2030-08-04,G,95695,358,77,Sports,267.304469273743
2030-08-05,B,59567,195,91,Luxury,305.4717948717949
2030-08-06,F,42099,476,273,Food,88.44327731092437
2030-08-07,A,80831,468,148,Luxury,172.71581196581195
2030-08-08,C,105246,112,110,Fashion,939.6964285714286
2030-08-09,B,66799,170,172,Luxury,392.93529411764706
2030-08-10,G,95221,275,113,Sports,346.2581818181818
2030-08-11,D,119879,154,80,Fashion,778.4350649350649
2030-08-12,H,30479,309,130,Sports,98.63754045307444
2030-08-13,F,51172,398,288,Food,128.57286432160805
2030-08-14,J,104165,474,250,Kids,219.75738396624473
2030-08-15,D,60863,304,59,Fashion,200.20723684210526
2030-08-16,E,47043,478,57,Food,98.4163179916318
2030-08-17,I,87569,483,198,Living,181.3022774327122
2030-08-18,G,107438,256,254,Sports,419.6796875
2030-08-19,J,115107,77,108,Kids,1494.8961038961038
2030-08-20,I,20408,219,227,Living,93.18721461187215
2030-08-21,G,62980,385,246,Sports,163.58441558441558
2030-08-22,A,87956,125,247,Luxury,703.648
2030-08-23,H,21351,165,79,Sports,129.4
2030-08-24,D,9131,118,272,Fashion,77.38135593220339
2030-08-25,C,49825,403,194,Fashion,123.63523573200993
2030-08-26,G,16349,283,252,Sports,57.77031802120141
2030-08-27,C,65931,50,69,Fashion,1318.62
2030-08-28,H,49254,216,97,Sports,228.02777777777777
2030-08-29,F,43225,401,250,Food,107.7930174563591
2030-08-30,E,109383,267,179,Food,409.6741573033708
2030-08-31,D,17453,322,86,Fashion,54.201863354037265
2030-09-01,H,23814,417,178,Sports,57.10791366906475
2030-09-02,H,23263,300,181,Sports,77.54333333333334
2030-09-03,A,82694,396,149,Luxury,208.82323232323233
2030-09-04,I,20735,393,103,Living,52.76081424936387
2030-09-05,E,20830,468,171,Food,44.50854700854701
2030-09-06,D,52893,223,74,Fashion,237.18834080717488
2030-09-07,F,49673,219,180,Food,226.8173515981735
2030-09-08,F,94462,295,58,Food,320.21016949152545
2030-09-09,B,50066,472,263,Luxury,106.07203389830508
2030-09-10,H,105315,139,264,Sports,757.6618705035971
2030-09-11,G,8373,98,253,Sports,85.43877551020408
2030-09-12,A,15335,495,251,Luxury,30.97979797979798
2030-09-13,E,28741,343,83,Food,83.7930029154519
2030-09-14,F,15692,456,92,Food,34.41228070175438
2030-09-15,D,52295,199,123,Fashion,262.7889447236181
2030-09-16,B,50541,181,143,Luxury,279.23204419889504
2030-09-17,D,39057,482,71,Fashion,81.0311203319502
2030-09-18,A,71983,108,119,Luxury,666.5092592592592
2030-09-19,G,24583,373,291,Sports,65.90616621983914
2030-09-20,B,27765,248,179,Luxury,111.95564516129032
2030-09-21,B,64287,264,143,Luxury,243.51136363636363
2030-09-22,I,28906,435,243,Living,66.45057471264367
2030-09-23,E,90103,98,81,Food,919.4183673469388
2030-09-24,B,84675,281,155,Luxury,301.33451957295375
2030-09-25,I,51525,296,193,Living,174.07094594594594
2030-09-26,I,43230,431,253,Living,100.30162412993039
2030-09-27,A,24520,288,50,Luxury,85.13888888888889
2030-09-28,C,90238,464,294,Fashion,194.47844827586206
2030-09-29,D,56934,416,121,Fashion,136.86057692307693
2030-09-30,G,30566,217,225,Sports,140.85714285714286
2030-10-01,J,78193,97,99,Kids,806.1134020618557
2030-10-02,D,108224,100,190,Fashion,1082.24
2030-10-03,B,35134,348,64,Luxury,100.95977011494253
2030-10-04,G,15345,147,102,Sports,104.38775510204081
2030-10-05,F,46185,488,221,Food,94.64139344262296
2030-10-06,C,97949,265,57,Fashion,369.6188679245283
2030-10-07,F,75744,226,123,Food,335.1504424778761
2030-10-08,F,38455,429,95,Food,89.63869463869464
2030-10-09,E,33018,129,118,Food,255.95348837209303
2030-10-10,D,59219,234,163,Fashion,253.07264957264957
2030-10-11,J,50991,416,196,Kids,122.57451923076923
2030-10-12,A,78616,448,288,Luxury,175.48214285714286
2030-10-13,J,92438,76,215,Kids,1216.2894736842106
2030-10-14,F,14486,497,172,Food,29.14688128772636
2030-10-15,B,43862,463,188,Luxury,94.73434125269978
2030-10-16,C,63870,469,166,Fashion,136.18336886993603
2030-10-17,H,91694,244,92,Sports,375.7950819672131
2030-10-18,J,110996,263,69,Kids,422.0380228136882
2030-10-19,F,48856,418,197,Food,116.88038277511961
2030-10-20,C,106407,391,70,Fashion,272.14066496163684
2030-10-21,G,105744,163,131,Sports,648.7361963190184
2030-10-22,D,91055,291,106,Fashion,312.9037800687285
2030-10-23,I,36379,173,227,Living,210.28323699421966
2030-10-24,E,69729,354,123,Food,196.97457627118644
2030-10-25,C,33378,125,147,Fashion,267.024
2030-10-26,B,110428,360,203,Luxury,306.74444444444447
2030-10-27,B,59353,361,207,Luxury,164.41274238227146
2030-10-28,C,54996,245,250,Fashion,224.4734693877551
2030-10-29,B,19031,400,159,Luxury,47.5775
2030-10-30,D,85072,93,164,Fashion,914.752688172043
2030-10-31,B,70982,464,208,Luxury,152.97844827586206
2030-11-01,J,41683,235,91,Kids,177.37446808510637
2030-11-02,I,119091,392,296,Living,303.80357142857144
2030-11-03,B,22618,295,117,Luxury,76.67118644067797
2030-11-04,I,11587,486,238,Living,23.84156378600823
2030-11-05,F,67790,133,238,Food,509.69924812030075
2030-11-06,A,36480,256,119,Luxury,142.5
2030-11-07,D,103530,200,127,Fashion,517.65
2030-11-08,A,25527,205,245,Luxury,124.52195121951219
2030-11-09,F,28569,65,139,Food,439.5230769230769
2030-11-10,D,16151,214,160,Fashion,75.47196261682242
2030-11-11,C,76094,454,161,Fashion,167.6079295154185
2030-11-12,C,64174,194,152,Fashion,330.7938144329897
2030-11-13,I,49739,86,194,Living,578.3604651162791
2030-11-14,F,37954,382,68,Food,99.35602094240838
2030-11-15,I,117984,452,228,Living,261.0265486725664
2030-11-16,E,117863,463,290,Food,254.5637149028078
2030-11-17,B,114373,94,119,Luxury,1216.7340425531916
2030-11-18,H,40303,451,112,Sports,89.36363636363636
2030-11-19,E,39700,255,270,Food,155.68627450980392
2030-11-20,B,98036,111,124,Luxury,883.2072072072073
2030-11-21,D,72568,469,257,Fashion,154.72921108742005
2030-11-22,I,71788,405,207,Living,177.25432098765432
2030-11-23,D,76045,357,202,Fashion,213.01120448179273
2030-11-24,D,42842,68,153,Fashion,630.0294117647059
2030-11-25,B,18900,414,124,Luxury,45.65217391304348
2030-11-26,F,85059,349,177,Food,243.72206303724928
2030-11-27,B,6881,56,248,Luxury,122.875
2030-11-28,G,38037,298,203,Sports,127.64093959731544
2030-11-29,C,6630,477,105,Fashion,13.89937106918239
2030-11-30,C,25789,166,71,Fashion,155.35542168674698
2030-12-01,E,93059,117,138,Food,795.3760683760684
2030-12-02,C,88494,83,68,Fashion,1066.1927710843374
2030-12-03,B,51151,243,208,Luxury,210.49794238683128
2030-12-04,J,53920,374,75,Kids,144.1711229946524
2030-12-05,I,114388,104,219,Living,1099.8846153846155
2030-12-06,B,72231,315,218,Luxury,229.3047619047619
2030-12-07,B,85357,91,277,Luxury,937.989010989011
2030-12-08,H,8262,346,72,Sports,23.878612716763005
2030-12-09,I,71981,280,96,Living,257.075
2030-12-10,G,86972,427,62,Sports,203.6814988290398
2030-12-11,C,80485,443,266,Fashion,181.68171557562076
2030-12-12,I,59722,59,115,Living,1012.2372881355932
2030-12-13,C,94499,407,243,Fashion,232.18427518427518
2030-12-14,E,55818,493,193,Food,113.2210953346856
2030-12-15,I,34932,177,122,Living,197.35593220338984
2030-12-16,C,11901,228,205,Fashion,52.19736842105263
2030-12-17,G,104023,454,126,Sports,229.12555066079295
2030-12-18,A,13597,441,212,Luxury,30.83219954648526
2030-12-19,D,68909,242,218,Fashion,284.74793388429754
2030-12-20,D,77391,141,254,Fashion,548.8723404255319
2030-12-21,G,89214,418,80,Sports,213.4306220095694
2030-12-22,H,13263,280,134,Sports,47.36785714285714
2030-12-23,A,68293,127,209,Luxury,537.7401574803149
2030-12-24,E,117824,134,231,Food,879.2835820895523
2030-12-25,G,30805,79,275,Sports,389.9367088607595
2030-12-26,D,96679,262,249,Fashion,369.0038167938931
2030-12-27,D,16874,98,108,Fashion,172.18367346938774
2030-12-28,D,98065,314,90,Fashion,312.3089171974522
2030-12-29,F,91402,194,161,Food,471.1443298969072
2030-12-30,G,19079,118,243,Sports,161.6864406779661
2030-12-31,B,54850,107,279,Luxury,512.6168224299065
2031-01-01,E,77779,234,145,Food,332.3888888888889
2031-01-02,D,100408,111,231,Fashion,904.5765765765766
2031-01-03,C,14018,357,217,Fashion,39.26610644257703
2031-01-04,G,54500,494,171,Sports,110.32388663967612
2031-01-05,F,17100,345,205,Food,49.56521739130435
2031-01-06,G,62021,215,214,Sports,288.4697674418605
2031-01-07,E,119995,220,154,Food,545.4318181818181
2031-01-08,F,24800,112,242,Food,221.42857142857142
2031-01-09,E,68400,196,282,Food,348.9795918367347
2031-01-10,G,97446,355,123,Sports,274.49577464788734
2031-01-11,B,34437,210,232,Luxury,163.9857142857143
2031-01-12,E,108124,190,181,Food,569.0736842105263
2031-01-13,F,81537,383,148,Food,212.89033942558746
2031-01-14,F,51675,146,175,Food,353.93835616438355
2031-01-15,E,24942,495,187,Food,50.38787878787879
2031-01-16,J,25862,270,224,Kids,95.78518518518518
2031-01-17,G,16669,92,124,Sports,181.18478260869566
2031-01-18,J,58772,482,63,Kids,121.93360995850622
2031-01-19,H,20916,341,87,Sports,61.33724340175953
2031-01-20,G,15878,427,189,Sports,37.18501170960187
2031-01-21,E,7985,157,94,Food,50.859872611464965
2031-01-22,A,102905,315,194,Luxury,326.6825396825397
2031-01-23,E,78648,144,257,Food,546.1666666666666
2031-01-24,J,46235,311,212,Kids,148.66559485530547
2031-01-25,B,23931,362,243,Luxury,66.10773480662984
2031-01-26,E,97876,434,124,Food,225.52073732718895
2031-01-27,E,5336,120,218,Food,44.46666666666667
2031-01-28,B,47933,491,244,Luxury,97.62321792260693
2031-01-29,E,89899,268,78,Food,335.4440298507463
2031-01-30,D,50536,70,67,Fashion,721.9428571428572
2031-01-31,A,74504,141,69,Luxury,528.3971631205674
2031-02-01,C,104214,176,288,Fashion,592.125
2031-02-02,A,56148,129,63,Luxury,435.25581395348837
2031-02-03,E,118936,361,211,Food,329.46260387811634
2031-02-04,D,21279,287,226,Fashion,74.14285714285714
2031-02-05,G,73665,421,103,Sports,174.97624703087885
2031-02-06,E,108751,453,80,Food,240.06843267108167
2031-02-07,J,109433,231,107,Kids,473.7359307359307
2031-02-08,D,76386,74,153,Fashion,1032.2432432432433
2031-02-09,B,91124,205,219,Luxury,444.5073170731707
2031-02-10,D,110750,54,235,Fashion,2050.925925925926
2031-02-11,B,82485,169,177,Luxury,488.0769230769231
2031-02-12,H,79055,326,259,Sports,242.5
2031-02-13,C,96911,67,207,Fashion,1446.4328358208954
2031-02-14,I,103618,480,74,Living,215.87083333333334
2031-02-15,D,82273,247,240,Fashion,333.08906882591094
2031-02-16,F,71670,106,68,Food,676.1320754716982
2031-02-17,J,81474,142,249,Kids,573.7605633802817
2031-02-18,E,59028,68,269,Food,868.0588235294117
2031-02-19,J,95022,433,185,Kids,219.4503464203233
2031-02-20,A,118892,402,272,Luxury,295.7512437810945
2031-02-21,I,96632,242,52,Living,399.3057851239669
2031-02-22,A,111651,286,244,Luxury,390.3881118881119
2031-02-23,H,76128,436,285,Sports,174.60550458715596
2031-02-24,I,23108,475,135,Living,48.648421052631576
2031-02-25,I,57495,326,258,Living,176.36503067484662
2031-02-26,A,87806,276,277,Luxury,318.1376811594203
2031-02-27,B,98185,282,194,Luxury,348.1737588652482
2031-02-28,A,81533,89,191,Luxury,916.1011235955057
2031-03-01,J,104025,372,292,Kids,279.63709677419354
2031-03-02,B,61830,202,58,Luxury,306.08910891089107
2031-03-03,J,79640,176,239,Kids,452.5
2031-03-04,H,57509,286,143,Sports,201.08041958041957
2031-03-05,E,71406,104,198,Food,686.5961538461538
2031-03-06,G,99220,485,253,Sports,204.57731958762886
2031-03-07,B,44519,221,214,Luxury,201.44343891402715
2031-03-08,H,54649,158,273,Sports,345.87974683544303
2031-03-09,F,39524,403,188,Food,98.07444168734492
2031-03-10,H,101493,233,69,Sports,435.5922746781116
2031-03-11,A,38885,488,84,Luxury,79.68237704918033
2031-03-12,A,49369,417,102,Luxury,118.39088729016787
2031-03-13,G,106132,247,224,Sports,429.6842105263158
2031-03-14,H,100402,420,159,Sports,239.05238095238096
2031-03-15,C,35676,422,252,Fashion,84.54028436018957
2031-03-16,E,69093,136,229,Food,508.0367647058824
2031-03-17,A,52764,250,185,Luxury,211.056
2031-03-18,G,55799,386,53,Sports,144.55699481865284
2031-03-19,E,84414,371,204,Food,227.5309973045822
2031-03-20,H,110296,324,221,Sports,340.41975308641975
2031-03-21,H,98095,260,217,Sports,377.28846153846155
2031-03-22,I,117082,440,151,Living,266.0954545454546
2031-03-23,G,77307,167,96,Sports,462.91616766467064
2031-03-24,A,87062,240,143,Luxury,362.7583333333333
2031-03-25,C,100432,91,221,Fashion,1103.6483516483515
2031-03-26,H,36923,91,97,Sports,405.74725274725273
2031-03-27,C,106739,364,289,Fashion,293.239010989011
2031-03-28,H,109926,325,140,Sports,338.2338461538462
2031-03-29,A,83388,378,262,Luxury,220.6031746031746
2031-03-30,E,52574,66,229,Food,796.5757575757576
2031-03-31,D,48391,332,133,Fashion,145.75602409638554
2031-04-01,E,58664,480,117,Food,122.21666666666667
2031-04-02,H,72384,307,188,Sports,235.7785016286645
2031-04-03,J,36027,112,254,Kids,321.66964285714283
2031-04-04,D,40464,111,174,Fashion,364.5405405405405
2031-04-05,D,39485,149,122,Fashion,265.0
2031-04-06,C,24456,68,53,Fashion,359.6470588235294
2031-04-07,G,79795,66,125,Sports,1209.0151515151515
2031-04-08,C,40554,374,122,Fashion,108.43315508021391
2031-04-09,C,51922,472,126,Fashion,110.0042372881356
2031-04-10,J,18409,422,97,Kids,43.62322274881517
2031-04-11,E,74327,295,203,Food,251.95593220338984
2031-04-12,E,96400,300,151,Food,321.3333333333333
2031-04-13,F,41639,130,155,Food,320.3
2031-04-14,H,105110,88,126,Sports,1194.4318181818182
2031-04-15,J,68627,85,88,Kids,807.3764705882353
2031-04-16,F,88424,473,269,Food,186.9429175475687
2031-04-17,A,24692,478,107,Luxury,51.65690376569037
2031-04-18,H,94037,437,68,Sports,215.18764302059498
2031-04-19,H,83840,458,137,Sports,183.05676855895197
2031-04-20,I,59200,246,260,Living,240.65040650406505
2031-04-21,I,98063,207,162,Living,473.7342995169082
2031-04-22,B,62415,253,126,Luxury,246.699604743083
2031-04-23,B,23074,245,126,Luxury,94.17959183673469
2031-04-24,C,20549,265,235,Fashion,77.5433962264151
2031-04-25,A,34963,334,77,Luxury,104.67964071856288
2031-04-26,D,96456,245,294,Fashion,393.69795918367345
2031-04-27,D,101362,356,115,Fashion,284.7247191011236
2031-04-28,I,106607,201,59,Living,530.3830845771145
2031-04-29,I,57265,63,175,Living,908.968253968254
2031-04-30,I,21061,374,263,Living,56.31283422459893
2031-05-01,J,63226,195,254,Kids,324.2358974358974
2031-05-02,G,33810,475,107,Sports,71.17894736842105
2031-05-03,B,65006,106,250,Luxury,613.2641509433962
2031-05-04,J,118502,260,274,Kids,455.7769230769231
2031-05-05,E,27800,317,191,Food,87.69716088328076
2031-05-06,D,113959,259,174,Fashion,439.996138996139
2031-05-07,H,112228,66,161,Sports,1700.4242424242425
2031-05-08,B,80476,335,133,Luxury,240.2268656716418
2031-05-09,F,74460,393,192,Food,189.46564885496184
2031-05-10,E,62767,252,145,Food,249.07539682539684
2031-05-11,B,33054,148,82,Luxury,223.33783783783784
2031-05-12,J,80319,328,194,Kids,244.875
2031-05-13,A,107789,258,201,Luxury,417.78682170542635
2031-05-14,H,50397,178,207,Sports,283.1292134831461
2031-05-15,B,18233,384,239,Luxury,47.481770833333336
2031-05-16,G,116205,337,190,Sports,344.8219584569733
2031-05-17,I,95020,301,239,Living,315.6810631229236
2031-05-18,I,30068,314,96,Living,95.75796178343948
2031-05-19,H,70727,320,161,Sports,221.021875
2031-05-20,J,95610,461,193,Kids,207.39696312364424
2031-05-21,I,75453,457,243,Living,165.10503282275712
2031-05-22,B,109135,237,258,Luxury,460.48523206751054
2031-05-23,F,30832,468,273,Food,65.88034188034187
2031-05-24,D,113464,263,92,Fashion,431.4220532319392
2031-05-25,D,91242,332,57,Fashion,274.82530120481925
2031-05-26,E,18682,260,293,Food,71.85384615384615
2031-05-27,C,97298,414,52,Fashion,235.01932367149757
2031-05-28,A,28383,125,174,Luxury,227.064
2031-05-29,H,63160,197,61,Sports,320.60913705583755
2031-05-30,E,98332,370,133,Food,265.76216216216216
2031-05-31,C,28666,262,65,Fashion,109.41221374045801
2031-06-01,J,63817,482,127,Kids,132.40041493775934
2031-06-02,G,96198,158,257,Sports,608.8481012658228
2031-06-03,G,115695,178,108,Sports,649.9719101123595
2031-06-04,A,39642,59,294,Luxury,671.8983050847457
2031-06-05,I,46830,96,226,Living,487.8125
2031-06-06,B,108067,428,112,Luxury,252.4929906542056
2031-06-07,E,15234,364,239,Food,41.85164835164835
2031-06-08,E,62616,145,284,Food,431.8344827586207
2031-06-09,H,14221,495,98,Sports,28.729292929292928
2031-06-10,H,16410,152,100,Sports,107.96052631578948
2031-06-11,G,85055,429,295,Sports,198.26340326340326
2031-06-12,G,66413,391,82,Sports,169.8542199488491
2031-06-13,F,6051,195,79,Food,31.03076923076923
2031-06-14,F,115529,417,236,Food,277.04796163069545
2031-06-15,I,80301,479,125,Living,167.64300626304802
2031-06-16,F,81918,465,64,Food,176.16774193548386
2031-06-17,B,83116,76,131,Luxury,1093.6315789473683
2031-06-18,B,61563,269,141,Luxury,228.85873605947955
2031-06-19,E,102859,67,72,Food,1535.2089552238806
2031-06-20,D,49757,216,255,Fashion,230.3564814814815
2031-06-21,B,82475,482,143,Luxury,171.10995850622407
2031-06-22,C,56257,131,274,Fashion,429.44274809160305
2031-06-23,G,100500,477,94,Sports,210.69182389937106
2031-06-24,H,5307,121,111,Sports,43.85950413223141
2031-06-25,F,61889,359,256,Food,172.39275766016712
2031-06-26,E,73895,303,248,Food,243.87788778877888
2031-06-27,A,100184,211,64,Luxury,474.8056872037915
2031-06-28,H,40944,376,293,Sports,108.8936170212766
2031-06-29,C,104555,469,283,Fashion,222.9317697228145
2031-06-30,F,43134,451,95,Food,95.64079822616408
2031-07-01,C,32323,87,113,Fashion,371.5287356321839
2031-07-02,G,76762,492,279,Sports,156.02032520325204
2031-07-03,G,92225,442,223,Sports,208.65384615384616
2031-07-04,I,101507,250,233,Living,406.028
2031-07-05,E,30954,249,298,Food,124.3132530120482
2031-07-06,H,60021,304,295,Sports,197.4375
2031-07-07,J,94959,228,221,Kids,416.4868421052632
2031-07-08,J,100927,84,124,Kids,1201.5119047619048
2031-07-09,H,84866,131,206,Sports,647.8320610687023
2031-07-10,A,75427,438,272,Luxury,172.20776255707761
2031-07-11,E,9992,447,239,Food,22.353467561521253
2031-07-12,C,6961,269,266,Fashion,25.87732342007435
2031-07-13,A,17497,207,101,Luxury,84.52657004830918
2031-07-14,D,37551,53,231,Fashion,708.5094339622641
2031-07-15,H,81384,216,137,Sports,376.77777777777777
2031-07-16,C,60755,497,106,Fashion,122.24346076458752
2031-07-17,J,18255,458,132,Kids,39.85807860262009
2031-07-18,B,9567,461,115,Luxury,20.752711496746205
2031-07-19,I,53847,253,199,Living,212.83399209486166
2031-07-20,J,109817,243,69,Kids,451.9218106995885
2031-07-21,E,53003,284,82,Food,186.63028169014083
2031-07-22,G,25389,255,121,Sports,99.56470588235294
2031-07-23,B,49523,199,74,Luxury,248.85929648241205
2031-07-24,I,66576,208,95,Living,320.0769230769231
2031-07-25,I,48919,328,122,Living,149.14329268292684
2031-07-26,D,87103,353,147,Fashion,246.75070821529744
2031-07-27,D,8358,453,106,Fashion,18.450331125827816
2031-07-28,F,93535,430,136,Food,217.52325581395348
2031-07-29,J,112894,215,182,Kids,525.0883720930233
2031-07-30,J,81524,360,104,Kids,226.45555555555555
2031-07-31,J,110982,117,110,Kids,948.5641025641025
2031-08-01,F,102057,137,138,Food,744.9416058394161
2031-08-02,A,10698,266,57,Luxury,40.21804511278196
2031-08-03,I,71809,50,65,Living,1436.18
2031-08-04,B,98079,184,295,Luxury,533.0380434782609
2031-08-05,E,60805,234,225,Food,259.85042735042737
2031-08-06,I,36349,400,286,Living,90.8725
2031-08-07,D,81777,189,165,Fashion,432.6825396825397
2031-08-08,C,55248,155,110,Fashion,356.43870967741935
2031-08-09,G,80033,182,64,Sports,439.74175824175825
2031-08-10,F,112411,157,242,Food,715.9936305732484
2031-08-11,H,103239,227,199,Sports,454.7973568281938
2031-08-12,C,49041,347,180,Fashion,141.328530259366
2031-08-13,E,36954,407,151,Food,90.7960687960688
2031-08-14,J,13002,429,103,Kids,30.307692307692307
2031-08-15,D,74783,445,63,Fashion,168.05168539325842
2031-08-16,D,112524,408,85,Fashion,275.79411764705884
2031-08-17,D,92234,195,259,Fashion,472.9948717948718
2031-08-18,J,24738,499,288,Kids,49.5751503006012
2031-08-19,H,15703,123,154,Sports,127.66666666666667
2031-08-20,F,118776,157,131,Food,756.5350318471337
2031-08-21,C,54422,171,116,Fashion,318.2573099415205
2031-08-22,J,88106,66,59,Kids,1334.939393939394
2031-08-23,E,66899,245,98,Food,273.0571428571429
2031-08-24,F,17392,376,280,Food,46.255319148936174
2031-08-25,E,49724,367,160,Food,135.48773841961852
2031-08-26,F,37299,346,114,Food,107.80057803468208
2031-08-27,H,20641,301,268,Sports,68.57475083056478
2031-08-28,G,84534,168,106,Sports,503.17857142857144
2031-08-29,E,11305,211,76,Food,53.5781990521327
2031-08-30,J,103262,247,252,Kids,418.06477732793525
2031-08-31,F,23782,94,162,Food,253.0
2031-09-01,D,83257,363,182,Fashion,229.35812672176309
2031-09-02,I,110299,228,120,Living,483.7675438596491
2031-09-03,D,82963,431,132,Fashion,192.48955916473318
2031-09-04,A,117086,467,106,Luxury,250.71948608137046
2031-09-05,G,25566,93,169,Sports,274.9032258064516
2031-09-06,G,72766,320,142,Sports,227.39375
2031-09-07,D,11511,127,64,Fashion,90.63779527559055
2031-09-08,C,119816,375,276,Fashion,319.50933333333336
2031-09-09,H,112765,227,160,Sports,496.7621145374449
2031-09-10,E,31177,406,150,Food,76.79064039408867
2031-09-11,J,9765,465,168,Kids,21.0
2031-09-12,G,25354,52,125,Sports,487.5769230769231
2031-09-13,D,28929,263,207,Fashion,109.99619771863118
2031-09-14,D,33820,391,69,Fashion,86.49616368286445
2031-09-15,H,116576,123,214,Sports,947.7723577235772
2031-09-16,H,34523,100,180,Sports,345.23
2031-09-17,B,76088,116,122,Luxury,655.9310344827586
2031-09-18,B,71163,381,171,Luxury,186.7795275590551
2031-09-19,C,82525,142,90,Fashion,581.1619718309859
2031-09-20,C,18780,225,216,Fashion,83.46666666666667
2031-09-21,A,11589,194,203,Luxury,59.73711340206186
2031-09-22,C,39812,56,179,Fashion,710.9285714285714
2031-09-23,F,98664,318,72,Food,310.2641509433962
2031-09-24,H,50939,425,72,Sports,119.8564705882353
2031-09-25,J,56493,371,262,Kids,152.2722371967655
2031-09-26,F,109188,53,193,Food,2060.1509433962265
2031-09-27,E,98326,187,58,Food,525.807486631016
2031-09-28,D,45953,280,62,Fashion,164.11785714285713
2031-09-29,C,70785,137,205,Fashion,516.6788321167883
2031-09-30,D,24309,66,204,Fashion,368.3181818181818
2031-10-01,G,59195,101,100,Sports,586.0891089108911
2031-10-02,A,30901,183,113,Luxury,168.85792349726776
2031-10-03,G,28576,260,101,Sports,109.9076923076923
2031-10-04,A,36508,374,258,Luxury,97.61497326203208
2031-10-05,B,79711,442,87,Luxury,180.34162895927602
2031-10-06,D,30464,268,149,Fashion,113.67164179104478
2031-10-07,A,65281,254,242,Luxury,257.01181102362204
2031-10-08,I,21260,260,195,Living,81.76923076923077
2031-10-09,F,40440,326,240,Food,124.04907975460122
2031-10-10,A,100082,73,100,Luxury,1370.986301369863
2031-10-11,A,110583,53,186,Luxury,2086.4716981132074
2031-10-12,F,61683,201,190,Food,306.8805970149254
2031-10-13,D,46430,492,217,Fashion,94.369918699187
2031-10-14,D,6987,308,104,Fashion,22.685064935064936
2031-10-15,F,119778,373,158,Food,321.1206434316354
2031-10-16,G,30105,406,256,Sports,74.15024630541872
2031-10-17,I,83484,217,220,Living,384.71889400921657
2031-10-18,J,18026,225,93,Kids,80.11555555555556
2031-10-19,E,73309,359,159,Food,204.2033426183844
2031-10-20,I,50927,340,245,Living,149.78529411764706
2031-10-21,D,80414,105,210,Fashion,765.847619047619
2031-10-22,J,62535,157,201,Kids,398.312101910828
2031-10-23,B,47946,345,213,Luxury,138.97391304347826
2031-10-24,C,61561,373,292,Fashion,165.04289544235925
2031-10-25,A,15377,351,177,Luxury,43.80911680911681
2031-10-26,F,58592,383,154,Food,152.98172323759792
2031-10-27,F,12347,190,59,Food,64.98421052631579
2031-10-28,A,38776,204,149,Luxury,190.07843137254903
2031-10-29,C,8783,311,197,Fashion,28.241157556270096
2031-10-30,E,60798,322,282,Food,188.8136645962733
2031-10-31,C,9298,469,158,Fashion,19.825159914712152
2031-11-01,J,75204,281,157,Kids,267.62989323843414
2031-11-02,C,91207,290,252,Fashion,314.50689655172414
2031-11-03,J,105356,404,189,Kids,260.7821782178218
2031-11-04,C,60161,386,239,Fashion,155.8575129533679
2031-11-05,E,65652,307,195,Food,213.85016286644952
2031-11-06,E,39484,298,143,Food,132.49664429530202
